postal_code,city,state,state_code,extra,county,latitude,longitude,radiation
56729,Hirten,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.3333,7.1,1220.0
94244,Geiersthal,Bayern,BY,Lower Bavaria,Landkreis Regen,49.0457,12.9817,1220.0
1109,Wilschdorf,Sachsen,SN,,Kreisfreie Stadt Dresden,51.122,13.7218,1220.0
56132,Becheln,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.2928,7.718,1220.0
15926,Bersteland Niewitz,Brandenburg,BB,,Landkreis Dahme-Spreewald,51.937,13.7865,1220.0
56218,Mülheim-Kärlich,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.3851,7.4989,1220.0
52396,Heimbach,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,Düren,50.6369,6.469,1220.0
53426,Schalkenbach,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4949,7.1464,1220.0
56651,Niederdürenbach,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.45,7.1833,1220.0
53426,Königsfeld,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4979,7.1771,1220.0
15806,Gadsdorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1904,13.3246,1220.0
65582,Diez,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3742,8.0074,1220.0
38889,Wienrode,Sachsen-Anhalt,ST,,Landkreis Harz,51.7651,10.9728,1220.0
56729,Luxem,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.3333,7.1,1220.0
2763,Mittelherwigsdorf,Sachsen,SN,,Landkreis Görlitz,50.9167,14.7667,1220.0
65558,Langenscheid,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.356,7.9517,1220.0
6926,Kleinkorga,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8147,13.0797,1220.0
37308,Hohes Kreuz,Thüringen,TH,,Eichsfeld,51.4167,10.1,1220.0
51143,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.8598,7.036,1220.0
51103,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.942,7.0166,1220.0
15526,Rietz-Neuendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2321,14.1619,1220.0
6926,Neuerstadt,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8303,13.1243,1220.0
15806,Zossen,Brandenburg,BB,,Landkreis Teltow-Fläming,52.216,13.4491,1220.0
65558,Heistenbach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3793,7.9863,1220.0
15806,Kummersdorf-Alexanderdorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1667,13.4167,1220.0
6917,Jessen (Elster) Dixförda,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8088,13.0362,1220.0
15806,Nächst Neuendorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.2333,13.4167,1220.0
2627,Kubschütz,Sachsen,SN,,Landkreis Bautzen,51.1667,14.5,1220.0
2694,Großdubrau,Sachsen,SN,,Landkreis Bautzen,51.2542,14.459,1220.0
2699,Neschwitz,Sachsen,SN,,Landkreis Bautzen,51.2706,14.329,1220.0
15806,Mellensee,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1833,13.43,1220.0
15806,Rehagen,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1663,13.369,1220.0
1983,Großräschen,Brandenburg,BB,,Landkreis Oberspreewald-Lausitz,51.5876,14.0109,1220.0
2627,Hochkirch,Sachsen,SN,,Landkreis Bautzen,51.149,14.5706,1220.0
2699,Puschwitz,Sachsen,SN,,Landkreis Bautzen,51.255,14.3011,1220.0
37359,Großbartloff,Thüringen,TH,,Eichsfeld,51.25,10.2167,1219.0
6917,Jessen (Elster) Gorsdorf-Hemsendorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7972,12.8759,1219.0
37318,Marth,Thüringen,TH,,Eichsfeld,51.3833,10.0,1219.0
6917,Jessen (Elster) Steinsdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8265,13.0743,1219.0
45478,Mülheim an der Ruhr,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Mülheim an der Ruhr, Stadt",51.4326,6.8216,1219.0
53506,Rech,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.5167,7.0333,1219.0
6774,Rösa,Sachsen-Anhalt,ST,,Anhalt-Bitterfeld,51.6158,12.4907,1219.0
47551,Bedburg-Hau,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Kleve,51.7667,6.1667,1219.0
54570,Neroth,Rheinland-Pfalz,RP,,Vulkaneifel,50.196,6.7469,1219.0
9122,Chemnitz,Sachsen,SN,,"Chemnitz, Stadt",50.7945,12.8875,1219.0
65558,Gückingen,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3909,8.0073,1219.0
7368,Saalburg-Ebersdorf,Thüringen,TH,,Saale-Orla-Kreis,50.4917,11.7,1219.0
37339,Brehme,Thüringen,TH,,Eichsfeld,51.4942,10.3591,1219.0
6791,Möhlau,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7313,12.3528,1219.0
37318,Thalwenden,Thüringen,TH,,Eichsfeld,51.35,10.05,1219.0
94261,Kirchdorf im Wald,Bayern,BY,Lower Bavaria,Landkreis Regen,48.9105,13.2661,1219.0
6536,Rottleberode,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5164,10.9466,1219.0
53225,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.7462,7.1294,1219.0
37339,Ecklingerode,Thüringen,TH,,Eichsfeld,51.5,10.3167,1219.0
8543,Pöhl,Sachsen,SN,,Vogtlandkreis,50.55,12.1833,1219.0
7366,Blankenberg,Thüringen,TH,,Saale-Orla-Kreis,50.403,11.7162,1219.0
56220,Kettig,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.4,7.4667,1219.0
7422,Saalfelder Höhe,Thüringen,TH,,Saalfeld-Rudolstadt,50.6137,11.3059,1219.0
65582,Aull,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3856,8.0019,1219.0
7929,Saalburg-Ebersdorf,Thüringen,TH,,Saale-Orla-Kreis,50.4917,11.7,1219.0
8525,Plauen,Sachsen,SN,,Vogtlandkreis,50.5106,12.13,1219.0
38312,Flöthe,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.0833,10.4833,1219.0
39343,Ostingersleben,Sachsen-Anhalt,ST,,Börde,52.2111,11.1703,1219.0
3205,Lug,Brandenburg,BB,,Landkreis Oberspreewald-Lausitz,51.6303,13.9296,1219.0
7318,Arnsgereuth,Thüringen,TH,,Saalfeld-Rudolstadt,50.6086,11.3163,1219.0
98617,Untermaßfeld,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.5441,10.3665,1219.0
6528,Breitenbach,Sachsen-Anhalt,ST,,Mansfeld-Südharz,51.5421,11.1178,1219.0
39291,Hohenwarthe,Sachsen-Anhalt,ST,,Jerichower Land,52.2297,11.7153,1219.0
65582,Hambach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.4,7.9833,1219.0
4936,Stechau,Brandenburg,BB,,Landkreis Elbe-Elster,51.6974,13.4701,1219.0
98617,Rhönblick,Thüringen,TH,,Landkreis Schmalkalden-Meiningen,50.545,10.365,1219.0
6917,Jessen (Elster),Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8136,12.9874,1219.0
4936,Hillmersdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.7091,13.4873,1219.0
99819,Krauthausen,Thüringen,TH,,Wartburgkreis,50.9591,10.2673,1219.0
7366,Birkenhügel,Thüringen,TH,,Saale-Orla-Kreis,50.4333,11.75,1219.0
54552,Nerdlen,Rheinland-Pfalz,RP,,Vulkaneifel,50.2333,6.8667,1219.0
94089,Neureichenau,Bayern,BY,Lower Bavaria,Freyung-Grafenau,48.7486,13.747,1219.0
94244,Teisnach,Bayern,BY,Lower Bavaria,Landkreis Regen,49.0411,12.9878,1219.0
4932,Großthiemig,Brandenburg,BB,,Landkreis Elbe-Elster,51.3833,13.6667,1219.0
4932,Saathain,Brandenburg,BB,,Landkreis Elbe-Elster,51.4632,13.4638,1219.0
3130,Lieskau,Brandenburg,BB,,Landkreis Spree-Neiße,51.5683,14.5271,1219.0
1737,Tharandt,Sachsen,SN,,Landkreis Sächsische Schweiz,50.9791,13.5236,1219.0
4932,Prösen,Brandenburg,BB,,Landkreis Elbe-Elster,51.4153,13.5501,1219.0
1920,Crostwitz,Sachsen,SN,,Landkreis Bautzen,51.2383,14.2434,1219.0
96524,Judenbach,Thüringen,TH,,Landkreis Sonneberg,50.3959,11.221,1219.0
4936,Ölsig,Brandenburg,BB,,Landkreis Elbe-Elster,51.6833,13.375,1219.0
38312,Ohrum,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1208,10.5628,1219.0
54574,Kopp,Rheinland-Pfalz,RP,,Vulkaneifel,50.1833,6.5833,1219.0
99976,Hildebrandshausen,Thüringen,TH,,Unstrut-Hainich-Kreis,51.2005,10.2153,1219.0
15848,Friedland Klein Muckrow,Brandenburg,BB,,Landkreis Oder-Spree,52.05,14.4333,1219.0
15806,Schöneiche,Brandenburg,BB,,Landkreis Teltow-Fläming,52.2224,13.5141,1219.0
37308,Heilbad Heiligenstadt,Thüringen,TH,,Eichsfeld,51.3782,10.1374,1219.0
6917,Jessen (Elster) Linda,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.858,13.1061,1219.0
4880,Trossin,Sachsen,SN,,Landkreis Nordsachsen,51.6167,12.8167,1219.0
15864,Rietz-Neuendorf Glienicke,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.0833,1219.0
15806,Telz,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.245,13.4944,1219.0
15913,Krugau,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.0272,13.9827,1219.0
56379,Dörnberg,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3257,7.8835,1219.0
54597,Rommersheim,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.2,6.45,1219.0
46446,Emmerich,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Kleve,51.8393,6.2479,1219.0
63846,Laufach,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.0167,9.3,1219.0
15890,Siehdichum Rießen,Brandenburg,BB,,Landkreis Oder-Spree,52.2,14.5333,1219.0
6917,Jessen (Elster) Kleindröben,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7435,12.8404,1219.0
39343,Morsleben,Sachsen-Anhalt,ST,,Börde,52.219,11.1094,1219.0
39343,Erxleben,Sachsen-Anhalt,ST,,Börde,52.2181,11.2424,1219.0
6917,Jessen (Elster) Arnsdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8211,12.9507,1219.0
39326,Jersleben,Sachsen-Anhalt,ST,,Börde,52.2438,11.5799,1219.0
97645,Ostheim vor der Rhön,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Rhön-Grabfeld,50.46,10.2306,1219.0
51379,Leverkusen,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Leverkusen, Stadt",51.0665,7.004,1219.0
15838,Wünsdorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1643,13.4722,1219.0
53426,Dedenbach,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4833,7.1833,1219.0
15838,Klausdorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1546,13.4064,1219.0
15838,Sperenberg,Brandenburg,BB,,Landkreis Teltow-Fläming,52.1411,13.365,1219.0
3238,Göllnitz,Brandenburg,BB,,Landkreis Elbe-Elster,51.64,13.8575,1219.0
15806,Glienick,Brandenburg,BB,,Landkreis Teltow-Fläming,52.2516,13.3806,1219.0
63860,Rothenbuch,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,49.9653,9.3939,1219.0
15848,Rietz-Neuendorf Neubrück (Spree),Brandenburg,BB,,Landkreis Oder-Spree,52.2667,14.2833,1219.0
56379,Laurenburg,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3322,7.9114,1219.0
56745,Volkesfeld,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.4,7.15,1219.0
3238,Massen,Brandenburg,BB,,Landkreis Elbe-Elster,51.6428,13.733,1219.0
46419,Isselburg,Nordrhein-Westfalen,NW,Reg.-Bez. Münster,Borken,51.8323,6.4643,1219.0
63825,Sommerkahl,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.0696,9.2568,1219.0
54595,Prüm,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.2078,6.4202,1219.0
15890,Siehdichum,Brandenburg,BB,,Landkreis Oder-Spree,52.1944,14.5333,1219.0
15898,Lawitz,Brandenburg,BB,,Landkreis Oder-Spree,52.107,14.6415,1219.0
54574,Birresborn,Rheinland-Pfalz,RP,,Vulkaneifel,50.1833,6.6333,1219.0
38375,Räbke,Niedersachsen,NI,,Landkreis Helmstedt,52.196,10.8787,1219.0
3253,Trebbus,Brandenburg,BB,,Landkreis Elbe-Elster,51.6924,13.5211,1219.0
15910,Gröditsch,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.0524,13.9996,1219.0
15518,Briesen (Mark),Brandenburg,BB,,Landkreis Oder-Spree,52.325,14.3,1219.0
15518,Madlitz-Wilmersdorf Alt Madlitz,Brandenburg,BB,,Landkreis Oder-Spree,52.3833,14.2833,1219.0
63654,Büdingen,Hessen,HE,Regierungsbezirk Darmstadt,Wetteraukreis,50.2901,9.1114,1219.0
61389,Schmitten,Hessen,HE,Regierungsbezirk Darmstadt,Hochtaunuskreis,50.2667,8.45,1219.0
6917,Jessen (Elster) Ruhlsdorf,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8198,12.9128,1219.0
15898,Neuzelle,Brandenburg,BB,,Landkreis Oder-Spree,52.0639,14.6028,1219.0
6917,Jessen (Elster) Lindwerder,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.8278,13.0307,1219.0
54608,Winterscheid,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.2333,6.25,1219.0
61273,Wehrheim,Hessen,HE,Regierungsbezirk Darmstadt,Hochtaunuskreis,50.3,8.5667,1219.0
59071,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.691,7.8704,1219.0
15295,Groß Lindow Weißenspring,Brandenburg,BB,,Landkreis Oder-Spree,52.2333,14.5167,1219.0
15898,Neuzelle Ossendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.0667,14.5667,1219.0
38350,Helmstedt,Niedersachsen,NI,,Landkreis Helmstedt,52.2279,11.0098,1219.0
15898,Neuzelle Göhlen,Brandenburg,BB,,Landkreis Oder-Spree,52.05,14.5833,1219.0
39291,Schermen,Sachsen-Anhalt,ST,,Jerichower Land,52.2321,11.8138,1219.0
15898,Neuzelle Möbiskruge,Brandenburg,BB,,Landkreis Oder-Spree,52.1,14.6,1219.0
15306,Vierlinden,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.515,14.3141,1219.0
37318,Burgwalde,Thüringen,TH,,Eichsfeld,51.3833,10.05,1219.0
15898,Neuzelle Bahro,Brandenburg,BB,,Landkreis Oder-Spree,52.05,14.5667,1219.0
15898,Neuzelle Kobbeln,Brandenburg,BB,,Landkreis Oder-Spree,52.1,14.65,1219.0
15306,Vierlinden Marxdorf,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.483,14.28,1219.0
46145,Oberhausen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Oberhausen, Stadt",51.5256,6.8517,1218.0
46149,Oberhausen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Oberhausen, Stadt",51.5175,6.8332,1218.0
2627,Weißenberg,Sachsen,SN,,Landkreis Bautzen,51.1964,14.6587,1218.0
7366,Blankenstein,Thüringen,TH,,Saale-Orla-Kreis,50.4021,11.699,1218.0
1877,Doberschau-Gaußig,Sachsen,SN,,Landkreis Bautzen,51.1417,14.3573,1218.0
56745,Weibern,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4081,7.1467,1218.0
56729,Ditscheid,Rheinland-Pfalz,RP,,Landkreis Mayen-Koblenz,50.3,7.0667,1218.0
1920,Räckelwitz,Sachsen,SN,,Landkreis Bautzen,51.25,14.2333,1218.0
9221,Neukirchen/Erzgebirge,Sachsen,SN,,Erzgebirgskreis,50.7835,12.87,1218.0
1067,Dresden Friedrichstadt,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0587,13.7172,1218.0
56746,Spessart,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4398,7.1104,1218.0
46049,Oberhausen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Oberhausen, Stadt",51.4773,6.8413,1218.0
65604,Elz,Hessen,HE,Reg.-Bez. Gießen,Limburg-Weilburg,50.4167,8.0333,1218.0
97647,Willmars,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Rhön-Grabfeld,50.5,10.25,1218.0
1990,Großkmehlen,Brandenburg,BB,,Landkreis Oberspreewald-Lausitz,51.379,13.725,1218.0
37115,Duderstadt,Niedersachsen,NI,,Landkreis Göttingen,51.5131,10.2595,1218.0
1187,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0281,13.6943,1218.0
37124,Rosdorf,Niedersachsen,NI,,Landkreis Göttingen,51.5,9.9,1218.0
93462,Lam,Bayern,BY,Upper Palatinate,Cham,49.1967,13.0505,1218.0
53227,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.7248,7.1555,1218.0
56767,Kolverath,Rheinland-Pfalz,RP,,Vulkaneifel,50.2667,6.9667,1218.0
95192,Lichtenberg,Bayern,BY,Upper Franconia,Landkreis Hof,50.3833,11.6762,1218.0
37083,Göttingen,Niedersachsen,NI,,Landkreis Göttingen,51.513,9.9535,1218.0
56769,Arbach,Rheinland-Pfalz,RP,,Vulkaneifel,50.2833,7.05,1218.0
56767,Sassen,Rheinland-Pfalz,RP,,Vulkaneifel,50.2667,6.9667,1218.0
37133,Friedland,Niedersachsen,NI,,Landkreis Göttingen,51.4192,9.9176,1218.0
47533,Kleve,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Kleve,51.7883,6.1386,1218.0
38312,Cramme,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1133,10.4467,1218.0
63589,Linsengericht,Hessen,HE,Regierungsbezirk Darmstadt,Main-Kinzig-Kreis,50.1667,9.2167,1218.0
1159,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.0452,13.6996,1218.0
54570,Kirchweiler,Rheinland-Pfalz,RP,,Vulkaneifel,50.2302,6.7453,1218.0
42697,Solingen,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,"Solingen, Stadt",51.1611,7.0016,1218.0
93471,Arnbruck,Bayern,BY,Lower Bavaria,Landkreis Regen,49.1301,12.9982,1218.0
54552,Kradenbach,Rheinland-Pfalz,RP,,Vulkaneifel,50.25,6.85,1218.0
38304,Wolfenbüttel,Niedersachsen,NI,,Landkreis Wolfenbüttel,52.1424,10.5484,1218.0
1705,Freital,Sachsen,SN,,Landkreis Sächsische Schweiz,51.0017,13.6488,1218.0
56379,Scheidt,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3386,7.9141,1218.0
56379,Geilnau,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.35,7.9333,1218.0
56379,Sulzbach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3026,7.7523,1218.0
99976,Lengenfeld unterm Stein,Thüringen,TH,,Unstrut-Hainich-Kreis,51.2167,10.2167,1218.0
1127,Dresden,Sachsen,SN,,Kreisfreie Stadt Dresden,51.079,13.7208,1218.0
53179,Bonn,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Bonn, Stadt",50.6653,7.1822,1218.0
94143,Grainet,Bayern,BY,Lower Bavaria,Freyung-Grafenau,48.8,13.65,1218.0
54597,Wallersheim,Rheinland-Pfalz,RP,,Eifelkreis Bitburg-Prüm,50.2032,6.5278,1218.0
56377,Seelbach,Rheinland-Pfalz,RP,,Rhein-Lahn-Kreis,50.3167,7.8667,1218.0
63825,Schöllkrippen,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.0855,9.247,1218.0
63825,Westerngrund,Bayern,BY,Regierungsbezirk Unterfranken,Landkreis Aschaffenburg,50.1,9.25,1218.0
2633,Doberschau-Gaußig,Sachsen,SN,,Landkreis Bautzen,51.1417,14.3573,1218.0
40822,Mettmann,Nordrhein-Westfalen,NW,Reg.-Bez. Düsseldorf,Mettmann,51.2504,6.9754,1218.0
2692,Doberschau-Gaußig,Sachsen,SN,,Landkreis Bautzen,51.1417,14.3573,1218.0
3172,Pinnow-Heideland,Brandenburg,BB,,Landkreis Spree-Neiße,51.9833,14.5333,1218.0
39291,Stegelitz,Sachsen-Anhalt,ST,,Jerichower Land,52.1899,11.9068,1218.0
6917,Klöden,Sachsen-Anhalt,ST,,Landkreis Wittenberg,51.7618,12.8317,1218.0
15890,Siehdichum Pohlitz,Brandenburg,BB,,Landkreis Oder-Spree,52.1833,14.5833,1218.0
3238,Schacksdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.6151,13.7618,1218.0
15890,Schlaubetal,Brandenburg,BB,,Landkreis Oder-Spree,52.1289,14.5111,1218.0
15890,Eisenhüttenstadt Schönfließ,Brandenburg,BB,,Landkreis Oder-Spree,52.15,14.6167,1218.0
15890,Schlaubetal Kieselwitz,Brandenburg,BB,,Landkreis Oder-Spree,52.1167,14.5,1218.0
15890,Schlaubetal Bremsdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.15,14.5,1218.0
15890,Schlaubetal Fünfeichen,Brandenburg,BB,,Landkreis Oder-Spree,52.15,14.5333,1218.0
15890,Eisenhüttenstadt,Brandenburg,BB,,Landkreis Oder-Spree,52.1601,14.555,1218.0
3238,Finsterwalde,Brandenburg,BB,,Landkreis Elbe-Elster,51.6339,13.7066,1218.0
3238,Betten,Brandenburg,BB,,Landkreis Elbe-Elster,51.6273,13.7674,1218.0
15306,Werbig,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5617,14.3848,1218.0
15306,Vierlinden Görlsdorf,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5299,14.3107,1218.0
15890,Eisenhüttenstadt Diehlo,Brandenburg,BB,,Landkreis Oder-Spree,52.1333,14.6,1218.0
15890,Eisenhüttenstadt Fürstenberg,Brandenburg,BB,,Landkreis Oder-Spree,52.15,14.6667,1218.0
15898,Neuzelle Henzendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.05,14.5167,1218.0
15295,Groß Lindow,Brandenburg,BB,,Landkreis Oder-Spree,52.2333,14.5333,1218.0
15295,Ziltendorf,Brandenburg,BB,,Landkreis Oder-Spree,52.2061,14.6241,1218.0
15910,Pretschen,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.0899,13.9927,1218.0
15910,Dürrenhofe,Brandenburg,BB,,Landkreis Dahme-Spreewald,52.0258,13.9488,1218.0
53498,Waldorf,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4833,7.2333,1218.0
53498,Gönnersdorf,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.4833,7.2667,1218.0
15848,Rietz-Neuendorf Behrensdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.1833,14.05,1218.0
4849,Bad Düben,Sachsen,SN,,Landkreis Nordsachsen,51.5874,12.6437,1218.0
15848,Rietz-Neuendorf Sauen,Brandenburg,BB,,Landkreis Oder-Spree,52.2667,14.2167,1218.0
31185,Söhlde,Niedersachsen,NI,,Landkreis Hildesheim,52.189,10.2324,1218.0
59063,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.6747,7.8407,1218.0
59065,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.6802,7.8134,1218.0
59067,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.6742,7.7799,1218.0
59069,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.645,7.8608,1218.0
15518,Briesen (Mark) Briesen (Mark),Brandenburg,BB,,Landkreis Oder-Spree,52.3333,14.2833,1218.0
15518,Madlitz-Wilmersdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.3881,14.263,1218.0
15518,Madlitz-Wilmersdorf Wilmersdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.4,14.2667,1218.0
59073,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.6833,7.8,1218.0
59075,Hamm,Nordrhein-Westfalen,NW,Reg.-Bez. Arnsberg,"Hamm, Stadt",51.6866,7.7359,1218.0
15518,Steinhöfel Arensdorf,Brandenburg,BB,,Landkreis Oder-Spree,52.4333,14.25,1218.0
39291,Pietzpuhl,Sachsen-Anhalt,ST,,Jerichower Land,52.2103,11.85,1218.0
39343,Alleringersleben,Sachsen-Anhalt,ST,,Börde,52.2137,11.1419,1218.0
53424,Remagen,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.5788,7.227,1218.0
39326,Glindenberg,Sachsen-Anhalt,ST,,Börde,52.2386,11.6836,1218.0
15806,Nunsdorf,Brandenburg,BB,,Landkreis Teltow-Fläming,52.2294,13.3151,1218.0
38228,Salzgitter Lesse,Niedersachsen,NI,,"Salzgitter, Stadt",52.1606,10.2569,1218.0
15328,Küstriner Vorland Manschnow,Brandenburg,BB,,Landkreis Märkisch-Oderland,52.5521,14.5564,1218.0
15806,Groß Machnow,Brandenburg,BB,,Landkreis Teltow-Fläming,52.2667,13.4667,1218.0
37318,Steinheuterode,Thüringen,TH,,Eichsfeld,51.3833,10.0667,1218.0
51149,Köln,Nordrhein-Westfalen,NW,Regierungsbezirk Köln,"Köln, Stadt",50.9055,7.0414,1218.0
38229,Salzgitter Calbecht,Niedersachsen,NI,,"Salzgitter, Stadt",52.0917,10.3775,1218.0
38229,Salzgitter Engenrode,Niedersachsen,NI,,"Salzgitter, Stadt",52.0875,10.3667,1218.0
3253,Hennersdorf,Brandenburg,BB,,Landkreis Elbe-Elster,51.6369,13.6069,1218.0
15898,Neuzelle Treppeln,Brandenburg,BB,,Landkreis Oder-Spree,52.0667,14.5333,1218.0
3253,Prießen,Brandenburg,BB,,Landkreis Elbe-Elster,51.6613,13.4301,1218.0
38259,Salzgitter Ohlendorf,Niedersachsen,NI,,"Salzgitter, Stadt",52.0619,10.4464,1218.0
8134,Wildenfels Schönau,Sachsen,SN,,Zwickau,50.6571,12.5756,1218.0
98673,Auengrund,Thüringen,TH,,Landkreis Hildburghausen,50.4667,10.85,1218.0
39343,Emden,Sachsen-Anhalt,ST,,Börde,52.24,11.2809,1218.0
53520,Ohlenhard,Rheinland-Pfalz,RP,,Landkreis Ahrweiler,50.45,6.7667,1218.0
39343,Eimersleben,Sachsen-Anhalt,ST,,Börde,52.2219,11.2006,1218.0
39343,Beendorf,Sachsen-Anhalt,ST,,Börde,52.2427,11.0873,1218.0
99830,Treffurt,Thüringen,TH,,Wartburgkreis,51.1369,10.2336,1218.0
38259,Salzgitter Flachstöckheim,Niedersachsen,NI,,"Salzgitter, Stadt",52.0856,10.4392,1218.0
